Student_ID,Gender,Age,Branch,CGPA,Tenth_Percentage,Twelfth_Percentage,Python,Java,SQL,Excel,PowerBI,Tableau,Machine_Learning,Communication_Skill,Aptitude_Score,Projects,Internship,Certifications,LeetCode_Problems,Hackathons,Resume_Score,Placement_Readiness,Expected_Salary_LPA,Placement
1559,Female,20,BCA,5.93,90.5,72.8,No,No,No,No,No,No,No,4,10,2,No,5,170,4,73,73,8.1,Yes
1560,Male,21,BCA,8.45,87.7,60.8,No,Yes,Yes,No,No,Yes,Yes,8,9,5,No,2,105,5,100,87,9.2,Yes
1561,Female,24,BCA Data Science,8.25,96.7,93.3,No,Yes,No,No,No,No,No,6,6,1,Yes,4,266,5,100,78,8.5,Yes
1562,Male,22,BCA,7.36,77.3,96.8,No,No,Yes,Yes,No,Yes,No,9,5,4,No,4,285,5,100,75,8.2,Yes
1563,Female,22,BSc CS,6.74,90.4,60.6,Yes,Yes,No,Yes,Yes,No,No,4,7,2,Yes,0,128,1,79,68,7.7,Yes
1564,Female,20,BCA,8.36,89.2,65.9,Yes,No,Yes,Yes,No,Yes,No,5,4,3,No,1,197,3,90,66,7.5,Yes
1565,Female,24,BCA Data Science,9.46,82.7,66.6,No,No,Yes,Yes,No,Yes,No,8,5,2,No,0,152,4,99,74,8.2,Yes
1566,Female,20,BCA Data Science,7.12,93.3,76.6,Yes,No,No,No,No,No,No,7,7,3,No,0,286,0,82,70,7.8,Yes
1567,Male,22,BSc CS,8.15,71.5,69.2,No,Yes,No,Yes,No,Yes,No,9,4,3,No,6,27,0,100,72,8.0,Yes
1568,Female,20,BCA,5.96,82.6,91.2,No,No,Yes,Yes,Yes,Yes,Yes,8,9,3,Yes,1,79,2,87,79,8.6,Yes
1569,Female,23,BCA,8.18,67.6,62.6,Yes,Yes,Yes,Yes,Yes,Yes,No,4,10,4,No,3,28,0,95,87,9.2,Yes
1570,Male,23,BCA,9.73,91.2,92.0,No,No,Yes,No,Yes,Yes,Yes,5,10,5,Yes,1,261,5,100,90,9.5,Yes
1571,Male,24,BCA,6.75,85.4,96.4,No,No,No,No,No,Yes,No,7,10,3,Yes,0,145,3,90,84,9.0,Yes
1572,Male,21,BSc CS,5.55,71.5,84.5,No,Yes,No,Yes,No,No,No,4,5,2,Yes,2,268,3,74,59,6.9,No
1573,Female,21,BSc CS,6.15,84.9,81.4,No,Yes,No,No,No,Yes,No,7,7,4,Yes,4,259,5,97,79,8.6,Yes
1574,Male,20,BCA Data Science,6.89,96.3,73.2,No,Yes,Yes,Yes,Yes,Yes,Yes,9,4,3,No,2,118,5,89,65,7.4,Yes
1575,Female,23,BCA Data Science,8.63,74.6,97.0,Yes,Yes,No,Yes,Yes,Yes,No,10,6,4,Yes,1,164,0,100,78,8.5,Yes
1576,Male,21,BCA Data Science,9.75,81.8,67.6,No,No,No,No,Yes,Yes,Yes,7,10,4,Yes,0,298,0,100,90,9.5,Yes
1577,Male,23,BCA,8.98,93.9,73.7,No,Yes,No,Yes,No,Yes,Yes,8,10,3,No,2,286,1,100,90,9.5,Yes
1578,Female,22,BCA Data Science,8.19,93.2,81.6,Yes,No,Yes,Yes,No,Yes,Yes,8,8,2,Yes,1,148,2,100,84,9.0,Yes
1579,Female,20,BCA Data Science,9.25,66.0,70.9,Yes,No,No,Yes,Yes,No,No,9,4,0,No,3,133,1,98,70,7.8,Yes
1580,Female,20,BCA Data Science,6.38,91.0,72.5,Yes,Yes,No,Yes,Yes,No,Yes,7,8,5,Yes,4,245,1,100,84,9.0,Yes
1581,Male,24,BCA,5.65,79.3,84.7,No,No,No,Yes,Yes,Yes,Yes,10,10,6,Yes,4,194,5,100,90,9.5,Yes
1582,Male,24,BCA Data Science,5.72,89.1,86.4,No,No,Yes,Yes,No,Yes,No,6,5,2,No,0,121,1,65,54,6.5,No
1583,Male,22,BCA Data Science,6.48,88.4,93.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,5,2,Yes,2,179,4,87,67,7.6,Yes
1584,Male,24,BCA,8.11,78.2,64.7,Yes,Yes,No,Yes,No,No,Yes,7,9,2,No,6,282,2,98,85,9.1,Yes
1585,Male,22,BSc CS,6.87,80.6,64.0,No,No,No,No,Yes,Yes,Yes,10,8,1,No,5,283,1,88,76,8.3,Yes
1586,Female,24,BCA,9.01,65.4,97.2,No,No,Yes,Yes,No,Yes,No,6,8,3,No,6,43,0,100,84,9.0,Yes
1587,Male,20,BCA,7.63,92.8,74.6,Yes,Yes,Yes,No,Yes,No,Yes,9,6,0,No,0,172,2,79,65,7.4,Yes
1588,Female,20,BCA Data Science,8.62,83.6,92.9,Yes,Yes,No,No,No,No,No,5,7,3,Yes,1,7,2,100,81,8.8,Yes
1589,Female,23,BCA Data Science,8.82,71.2,81.7,Yes,No,No,No,No,Yes,Yes,6,8,5,No,6,135,1,100,84,9.0,Yes
1590,Female,21,BCA Data Science,7.39,77.7,96.7,No,Yes,No,Yes,Yes,No,No,4,7,1,No,6,141,2,83,70,7.8,Yes
1591,Male,22,BSc CS,8.21,65.6,83.5,Yes,Yes,Yes,Yes,Yes,No,No,4,8,5,Yes,0,132,2,100,84,9.0,Yes
1592,Male,20,BCA,8.59,82.8,73.3,Yes,No,Yes,Yes,Yes,Yes,No,8,6,6,No,0,218,2,100,78,8.5,Yes
1593,Female,21,BCA,8.11,73.7,97.1,No,No,No,Yes,Yes,No,Yes,6,5,4,Yes,0,108,2,100,75,8.2,Yes
1594,Female,21,BCA,9.07,61.2,87.6,No,Yes,Yes,Yes,No,Yes,Yes,8,7,5,No,2,137,1,100,81,8.8,Yes
1595,Male,23,BCA,6.55,89.2,73.8,No,No,Yes,Yes,No,No,No,4,6,4,Yes,2,247,4,90,72,8.0,Yes
1596,Female,21,BCA Data Science,6.49,91.5,97.5,Yes,No,Yes,No,No,No,No,4,4,3,No,4,75,4,79,59,6.9,Yes
1597,Female,22,BCA Data Science,9.27,60.6,64.6,No,No,Yes,Yes,Yes,No,Yes,9,5,0,Yes,4,271,3,100,75,8.2,Yes
1598,Female,21,BSc CS,7.23,81.2,87.1,Yes,No,No,Yes,Yes,Yes,No,7,7,5,No,5,223,2,100,81,8.8,Yes
1599,Female,23,BCA,6.29,89.1,94.8,Yes,Yes,Yes,No,No,No,No,7,5,4,No,6,49,1,92,70,7.8,Yes
1600,Female,20,BCA,5.71,79.7,80.0,No,No,No,No,No,Yes,Yes,4,10,5,Yes,3,265,2,89,83,8.9,Yes
1601,Male,20,BSc CS,6.72,64.5,70.4,No,Yes,Yes,No,No,Yes,Yes,9,6,1,Yes,1,282,4,87,70,7.8,Yes
1602,Female,20,BSc CS,9.38,96.5,80.5,Yes,Yes,No,Yes,No,Yes,No,8,7,5,No,4,64,3,100,81,8.8,Yes
1603,Male,24,BCA,8.54,92.1,76.9,No,No,No,Yes,Yes,No,Yes,6,10,0,Yes,5,38,2,100,90,9.5,Yes
1604,Male,24,BCA,6.69,84.0,79.5,Yes,No,Yes,No,Yes,No,Yes,10,8,5,Yes,5,4,1,100,84,9.0,Yes
1605,Female,24,BSc CS,9.25,68.4,67.4,No,Yes,No,Yes,No,No,Yes,5,9,0,Yes,0,222,0,94,83,8.9,Yes
1606,Female,24,BCA,6.4,66.8,75.9,No,No,Yes,No,No,Yes,No,10,5,2,No,3,200,4,85,66,7.5,Yes
1607,Male,23,BCA,6.77,68.3,96.6,No,No,No,No,Yes,No,Yes,5,7,2,Yes,2,203,5,86,72,8.0,Yes
1608,Male,22,BCA,8.08,86.1,61.1,No,Yes,No,Yes,No,No,No,7,7,6,No,3,204,2,100,81,8.8,Yes
1609,Male,23,BCA Data Science,8.63,72.9,91.1,No,No,No,Yes,Yes,Yes,Yes,8,8,2,Yes,4,276,0,100,84,9.0,Yes
1610,Female,23,BCA Data Science,8.86,72.7,73.4,Yes,Yes,Yes,No,Yes,Yes,No,10,9,1,No,6,82,2,100,87,9.2,Yes
1611,Male,23,BSc CS,7.88,69.5,60.5,Yes,Yes,No,No,Yes,Yes,No,6,4,1,Yes,0,139,5,89,65,7.4,Yes
1612,Female,24,BSc CS,7.22,91.1,93.3,Yes,Yes,Yes,No,Yes,Yes,Yes,4,9,4,No,1,159,2,83,76,8.3,Yes
1613,Male,23,BCA Data Science,5.6,70.4,67.7,No,No,No,No,No,Yes,Yes,7,8,2,No,2,273,4,70,66,7.5,No
1614,Male,20,BCA Data Science,9.77,87.6,96.2,Yes,No,Yes,Yes,No,Yes,No,6,7,4,Yes,5,159,2,100,81,8.8,Yes
1615,Male,22,BSc CS,7.91,67.9,95.8,Yes,Yes,Yes,No,No,Yes,Yes,10,7,2,No,2,172,1,95,78,8.5,Yes
1616,Male,23,BCA Data Science,7.93,75.4,60.2,Yes,No,No,No,Yes,No,No,9,7,4,Yes,0,217,5,100,81,8.8,Yes
1617,Female,20,BCA,8.75,66.2,88.4,Yes,Yes,No,Yes,Yes,No,No,5,9,6,No,1,280,3,100,87,9.2,Yes
1618,Female,21,BCA,6.01,97.8,87.4,No,No,No,Yes,Yes,No,Yes,10,8,5,No,4,128,3,96,81,8.8,Yes
1619,Male,24,BCA,9.49,87.4,92.4,Yes,Yes,No,Yes,No,No,Yes,5,7,0,Yes,2,96,1,99,80,8.7,Yes
1620,Female,22,BSc CS,6.92,62.3,77.8,Yes,Yes,No,Yes,No,Yes,Yes,6,6,6,No,4,156,2,99,77,8.4,Yes
1621,Female,24,BSc CS,7.83,85.1,62.9,Yes,Yes,Yes,No,Yes,No,Yes,5,10,4,No,2,294,4,92,85,9.1,Yes
1622,Female,23,BSc CS,9.41,68.0,60.1,Yes,Yes,Yes,Yes,Yes,Yes,No,10,4,2,Yes,0,70,4,100,72,8.0,Yes
1623,Female,21,BCA,7.53,71.5,88.9,Yes,No,No,No,No,No,No,10,8,2,Yes,4,109,1,100,84,9.0,Yes
1624,Female,22,BCA Data Science,7.91,78.6,90.0,Yes,No,No,Yes,Yes,No,No,10,9,2,No,1,286,1,93,82,8.8,Yes
1625,Female,23,BCA Data Science,9.51,97.8,67.4,No,Yes,Yes,No,No,Yes,No,6,8,0,No,0,140,5,88,76,8.3,Yes
1626,Male,21,BCA Data Science,9.78,86.8,70.4,Yes,Yes,No,No,No,Yes,No,9,10,5,Yes,0,189,0,100,90,9.5,Yes
1627,Female,24,BCA Data Science,5.86,91.7,64.5,No,Yes,No,Yes,No,Yes,Yes,6,10,5,No,5,86,4,88,82,8.8,Yes
1628,Male,20,BCA,9.54,75.3,91.8,Yes,Yes,Yes,Yes,No,Yes,Yes,7,4,2,Yes,5,258,3,100,72,8.0,Yes
1629,Male,22,BCA,6.68,73.3,73.0,Yes,No,Yes,Yes,Yes,Yes,Yes,5,6,4,Yes,6,86,0,100,78,8.5,Yes
1630,Female,21,BCA Data Science,5.85,87.5,69.4,Yes,Yes,No,Yes,No,No,Yes,6,5,4,No,3,115,1,80,63,7.2,Yes
1631,Male,23,BCA,9.71,69.9,76.7,Yes,No,No,No,No,No,Yes,4,10,4,No,1,275,4,100,90,9.5,Yes
1632,Female,22,BSc CS,8.28,85.9,71.0,No,No,Yes,Yes,No,Yes,No,6,4,0,Yes,3,71,3,94,68,7.7,Yes
1633,Female,24,BCA Data Science,7.13,82.4,61.3,Yes,No,Yes,Yes,No,No,No,6,9,0,Yes,2,156,1,83,76,8.3,Yes
1634,Male,23,BCA,8.73,76.7,83.4,No,No,No,Yes,No,No,No,7,9,3,No,0,119,4,95,84,9.0,Yes
1635,Female,23,BCA,8.83,96.3,75.2,Yes,Yes,Yes,No,Yes,Yes,Yes,9,6,6,Yes,0,158,1,100,78,8.5,Yes
1636,Male,23,BCA Data Science,6.21,60.0,65.6,Yes,No,No,Yes,Yes,Yes,Yes,7,4,5,Yes,1,284,2,95,69,7.8,Yes
1637,Female,24,BCA,6.98,77.9,86.1,Yes,No,No,No,Yes,Yes,No,5,6,6,Yes,3,167,2,100,78,8.5,Yes
1638,Female,21,BCA Data Science,7.8,73.2,85.5,Yes,Yes,Yes,Yes,No,No,No,8,10,0,No,0,117,1,78,76,8.3,Yes
1639,Male,23,BCA Data Science,6.41,76.5,72.9,Yes,No,Yes,No,No,No,No,4,6,3,Yes,1,203,5,83,67,7.6,Yes
1640,Female,22,BSc CS,6.99,87.8,84.9,No,Yes,Yes,No,Yes,No,No,4,7,5,No,3,27,2,89,74,8.2,Yes
1641,Male,22,BSc CS,8.23,82.9,90.5,No,No,No,No,No,Yes,Yes,7,8,6,No,6,40,1,100,84,9.0,Yes
1642,Female,22,BSc CS,8.04,67.5,90.9,No,No,Yes,No,No,Yes,Yes,10,7,3,No,0,189,2,96,78,8.5,Yes
1643,Female,21,BCA Data Science,6.77,91.1,80.6,Yes,No,No,No,Yes,No,No,6,9,0,Yes,2,18,4,80,75,8.2,Yes
1644,Male,23,BSc CS,5.86,63.6,87.6,No,No,No,No,No,Yes,No,4,4,2,No,0,75,4,62,49,6.1,No
1645,Male,20,BCA,9.72,63.0,95.2,No,No,No,Yes,Yes,No,Yes,10,7,0,Yes,4,133,2,100,81,8.8,Yes
1646,Male,22,BCA,7.97,68.2,95.5,No,Yes,No,Yes,No,Yes,No,6,4,3,Yes,0,212,5,97,70,7.8,Yes
1647,Female,24,BCA,7.49,90.0,84.1,Yes,Yes,Yes,Yes,No,Yes,Yes,8,6,5,No,4,215,5,100,78,8.5,Yes
1648,Male,23,BSc CS,7.55,81.2,73.0,No,No,No,Yes,No,No,Yes,8,9,1,No,2,206,0,84,77,8.4,Yes
1649,Female,23,BCA Data Science,9.74,63.2,88.4,No,No,No,No,No,No,Yes,5,8,4,Yes,4,180,4,100,84,9.0,Yes
1650,Female,24,BCA,8.73,70.8,88.3,Yes,No,Yes,No,Yes,Yes,No,5,5,0,No,1,81,5,81,63,7.2,Yes
1651,Male,23,BCA,7.01,68.3,94.2,No,No,No,Yes,No,No,Yes,10,7,3,No,2,230,1,92,76,8.3,Yes
1652,Female,20,BCA,5.51,91.5,89.0,Yes,Yes,No,No,No,No,Yes,9,4,4,Yes,1,257,0,90,66,7.5,Yes
1653,Male,22,BCA Data Science,8.12,66.3,83.8,Yes,No,Yes,No,Yes,Yes,No,6,9,6,Yes,1,241,5,100,87,9.2,Yes
1654,Female,20,BCA Data Science,6.76,94.0,67.9,No,No,Yes,No,Yes,Yes,No,8,9,0,No,6,81,1,82,76,8.3,Yes
1655,Male,22,BCA,8.72,85.9,75.4,No,No,Yes,No,No,Yes,Yes,7,7,6,Yes,2,203,5,100,81,8.8,Yes
1656,Male,22,BCA Data Science,8.58,79.4,84.7,No,Yes,Yes,Yes,No,Yes,Yes,6,7,5,No,1,124,3,100,81,8.8,Yes
1657,Male,21,BCA Data Science,6.92,86.4,77.4,No,Yes,No,No,No,No,No,10,7,5,No,4,140,4,100,81,8.8,Yes
1658,Female,21,BCA Data Science,7.74,61.0,93.4,No,No,No,Yes,No,No,No,9,6,1,Yes,1,149,3,95,75,8.2,Yes
1659,Female,21,BSc CS,9.16,82.2,65.6,Yes,No,No,No,No,Yes,No,9,5,4,No,4,191,3,100,75,8.2,Yes
1660,Female,23,BSc CS,7.57,78.4,74.4,Yes,No,Yes,No,Yes,Yes,Yes,6,8,6,Yes,5,100,2,100,84,9.0,Yes
1661,Male,21,BCA,9.42,94.4,91.9,Yes,Yes,No,Yes,No,Yes,No,8,4,2,Yes,6,28,3,100,72,8.0,Yes
1662,Male,21,BCA Data Science,8.93,66.9,95.6,Yes,Yes,No,Yes,Yes,No,No,4,9,1,Yes,1,267,2,95,84,9.0,Yes
1663,Male,24,BCA,6.55,88.9,78.1,Yes,Yes,No,Yes,Yes,No,Yes,7,4,3,Yes,0,277,4,88,64,7.3,Yes
1664,Female,22,BCA,6.79,60.4,76.3,Yes,No,Yes,No,Yes,No,No,8,6,3,Yes,2,259,3,96,75,8.2,Yes
1665,Female,20,BCA,9.23,69.5,70.5,No,No,Yes,Yes,No,Yes,No,8,7,3,Yes,1,33,3,100,81,8.8,Yes
1666,Male,24,BSc CS,6.97,86.1,91.3,Yes,Yes,Yes,Yes,No,No,No,10,8,3,Yes,5,153,4,100,84,9.0,Yes
1667,Female,22,BSc CS,6.16,65.9,89.1,Yes,Yes,Yes,No,No,No,No,5,6,3,No,2,74,2,75,63,7.2,Yes
1668,Female,22,BCA,6.86,71.7,81.4,No,Yes,No,Yes,No,No,Yes,7,10,2,Yes,6,103,1,98,88,9.3,Yes
1669,Female,23,BCA Data Science,5.6,76.2,74.5,Yes,Yes,No,No,Yes,Yes,Yes,5,6,5,No,5,240,0,84,68,7.7,Yes
1670,Male,24,BCA,6.7,83.1,74.3,Yes,Yes,No,No,No,No,No,4,7,1,Yes,2,211,1,79,68,7.7,Yes
1671,Female,23,BCA Data Science,7.97,81.3,76.7,No,No,No,Yes,Yes,Yes,No,10,6,6,No,5,109,1,100,78,8.5,Yes
1672,Female,20,BSc CS,7.48,72.7,85.8,No,No,Yes,Yes,Yes,No,No,7,10,3,Yes,6,270,0,100,90,9.5,Yes
1673,Female,24,BSc CS,7.38,61.2,79.2,No,No,No,No,Yes,Yes,Yes,8,10,0,Yes,6,262,0,97,88,9.3,Yes
1674,Female,20,BCA,9.77,88.6,89.2,No,No,No,No,Yes,No,Yes,5,9,4,No,3,270,5,100,87,9.2,Yes
1675,Male,24,BCA,7.97,60.2,91.5,Yes,Yes,Yes,No,No,Yes,No,10,5,4,No,4,234,5,100,75,8.2,Yes
1676,Female,20,BCA,9.34,87.2,81.9,Yes,Yes,Yes,No,Yes,Yes,Yes,8,8,6,Yes,6,65,4,100,84,9.0,Yes
1677,Male,23,BSc CS,9.24,95.3,85.0,Yes,No,Yes,No,No,Yes,Yes,10,6,0,Yes,3,63,3,100,78,8.5,Yes
1678,Female,24,BCA,9.17,67.9,61.9,No,No,Yes,Yes,No,Yes,Yes,5,8,4,Yes,1,107,0,100,84,9.0,Yes
1679,Female,22,BCA Data Science,8.72,72.0,67.3,Yes,No,No,No,Yes,No,Yes,4,7,6,No,3,51,2,100,81,8.8,Yes
1680,Male,21,BSc CS,7.37,92.2,71.4,Yes,No,No,Yes,No,No,Yes,5,10,1,Yes,4,4,1,90,84,9.0,Yes
1681,Male,23,BCA Data Science,7.52,61.5,82.7,Yes,No,No,No,Yes,No,Yes,5,8,1,Yes,2,56,1,88,76,8.3,Yes
1682,Female,24,BSc CS,6.82,83.8,94.5,No,No,Yes,Yes,No,Yes,No,4,9,6,Yes,3,23,4,100,87,9.2,Yes
1683,Female,23,BCA,7.76,66.0,60.6,Yes,Yes,No,Yes,Yes,No,No,7,10,4,No,1,0,2,94,86,9.2,Yes
1684,Female,22,BSc CS,6.05,84.9,73.9,Yes,No,No,Yes,Yes,Yes,Yes,10,5,1,Yes,5,48,5,92,70,7.8,Yes
1685,Male,21,BCA Data Science,5.95,68.6,67.0,No,No,No,No,Yes,No,No,6,9,1,Yes,5,197,5,83,76,8.3,Yes
1686,Female,24,BCA,5.56,84.1,91.7,Yes,Yes,No,No,Yes,No,No,10,6,1,No,3,109,3,74,62,7.2,No
1687,Male,22,BCA,6.01,70.6,89.2,No,No,Yes,No,No,No,No,9,4,5,No,6,265,2,98,70,7.8,Yes
1688,Female,24,BCA Data Science,8.26,96.7,64.8,Yes,No,Yes,Yes,No,Yes,No,6,7,3,Yes,6,258,1,100,81,8.8,Yes
1689,Male,24,BSc CS,6.11,85.9,89.5,Yes,No,Yes,Yes,No,Yes,Yes,6,5,0,Yes,5,115,5,80,63,7.2,Yes
1690,Female,21,BSc CS,7.32,67.7,61.9,No,No,No,No,No,No,No,5,9,2,Yes,0,128,5,86,78,8.5,Yes
1691,Female,20,BCA Data Science,8.14,96.5,62.3,No,Yes,Yes,No,Yes,Yes,No,10,5,5,No,3,99,1,100,75,8.2,Yes
1692,Female,21,BSc CS,9.64,70.5,93.9,Yes,Yes,Yes,No,Yes,No,No,4,9,0,No,4,52,5,93,82,8.8,Yes
1693,Female,22,BCA Data Science,7.38,91.2,80.6,No,Yes,Yes,No,No,Yes,No,10,6,0,No,3,299,1,85,69,7.8,Yes
1694,Female,22,BCA,7.75,63.4,87.8,No,Yes,No,No,No,Yes,Yes,10,10,2,No,2,260,2,94,86,9.2,Yes
1695,Female,20,BSc CS,5.86,63.8,90.6,Yes,No,Yes,No,No,Yes,No,8,8,6,No,4,265,5,94,80,8.7,Yes
1696,Male,23,BSc CS,5.96,91.9,84.4,Yes,Yes,Yes,Yes,No,No,No,9,9,0,No,5,225,3,75,72,8.0,Yes
1697,Female,22,BCA Data Science,8.7,76.4,94.5,Yes,Yes,Yes,No,Yes,No,No,10,4,5,No,6,129,2,100,72,8.0,Yes
1698,Male,22,BCA,6.69,89.8,72.3,No,Yes,Yes,No,No,No,Yes,10,7,6,Yes,2,180,4,100,81,8.8,Yes
1699,Female,20,BCA Data Science,5.94,87.4,84.3,No,No,Yes,No,Yes,No,No,6,6,6,No,2,81,1,87,70,7.8,Yes
1700,Female,24,BCA,6.32,71.8,79.2,No,Yes,No,Yes,Yes,Yes,Yes,9,8,5,No,6,134,1,100,84,9.0,Yes
1701,Male,21,BCA Data Science,7.21,95.0,63.9,No,Yes,No,Yes,No,Yes,Yes,8,5,5,No,0,253,1,93,70,7.8,Yes
1702,Female,22,BCA,7.39,90.8,65.5,No,Yes,Yes,No,No,No,Yes,7,5,6,No,5,294,3,100,75,8.2,Yes
1703,Female,24,BCA,7.35,73.9,95.2,Yes,No,No,Yes,Yes,No,Yes,10,8,4,Yes,0,259,5,100,84,9.0,Yes
1704,Female,24,BSc CS,5.95,91.4,68.7,No,Yes,No,No,Yes,No,No,7,8,3,Yes,1,11,4,85,75,8.2,Yes
1705,Male,23,BCA,5.75,73.2,93.0,Yes,Yes,No,Yes,No,No,Yes,9,8,3,No,5,68,3,86,75,8.2,Yes
1706,Male,21,BCA Data Science,7.82,85.6,72.6,No,Yes,No,Yes,Yes,No,Yes,10,4,4,Yes,4,211,5,100,72,8.0,Yes
1707,Female,21,BCA,9.71,89.4,97.6,Yes,Yes,No,Yes,No,Yes,Yes,7,8,5,No,6,208,3,100,84,9.0,Yes
1708,Female,20,BSc CS,6.29,71.8,66.7,No,No,No,Yes,Yes,No,No,5,5,2,Yes,2,231,0,82,64,7.3,No
1709,Male,24,BCA,5.76,81.2,85.9,Yes,Yes,Yes,Yes,Yes,No,No,6,4,6,No,6,35,1,94,68,7.7,Yes
1710,Male,22,BSc CS,6.28,68.3,73.1,Yes,No,Yes,No,Yes,Yes,No,4,8,0,Yes,6,159,2,80,72,8.0,Yes
1711,Male,21,BCA,6.28,79.7,94.2,No,Yes,Yes,No,No,No,No,4,9,4,Yes,2,126,2,88,79,8.6,Yes
1712,Female,23,BCA Data Science,6.31,75.4,73.6,No,Yes,Yes,No,No,Yes,No,6,5,3,Yes,2,218,3,88,67,7.6,Yes
1713,Male,24,BCA Data Science,7.61,78.7,72.2,No,No,No,No,No,Yes,Yes,5,4,2,Yes,5,160,5,98,70,7.8,Yes
1714,Male,24,BSc CS,5.7,71.5,67.2,Yes,No,Yes,No,Yes,Yes,Yes,7,5,1,No,0,104,3,63,52,6.3,No
1715,Male,24,BSc CS,8.14,61.7,74.5,Yes,No,Yes,Yes,No,Yes,No,10,5,2,No,0,79,1,93,70,7.8,Yes
1716,Male,23,BCA Data Science,6.61,95.0,85.9,No,Yes,No,No,Yes,No,No,7,6,6,Yes,6,249,2,100,78,8.5,Yes
1717,Female,22,BSc CS,8.49,77.1,85.2,Yes,Yes,Yes,Yes,Yes,No,Yes,5,8,2,Yes,5,131,5,100,84,9.0,Yes
1718,Male,23,BCA Data Science,6.73,92.5,69.9,Yes,No,Yes,Yes,No,Yes,Yes,8,4,3,No,0,57,1,81,60,7.0,Yes
1719,Male,22,BCA,5.86,86.4,62.6,No,No,No,Yes,No,Yes,Yes,10,5,5,No,0,291,0,86,66,7.5,Yes
1720,Female,20,BCA Data Science,9.46,73.3,67.6,Yes,No,No,Yes,No,Yes,Yes,5,9,1,No,5,224,0,99,86,9.2,Yes
1721,Male,20,BCA,8.09,70.9,66.1,No,Yes,Yes,Yes,No,Yes,Yes,9,6,2,Yes,1,53,5,100,78,8.5,Yes
1722,Female,24,BCA,5.51,62.2,74.7,Yes,Yes,Yes,Yes,Yes,No,No,6,9,4,No,3,121,5,78,73,8.1,Yes
1723,Female,21,BCA Data Science,6.98,97.5,77.3,Yes,No,No,Yes,Yes,No,Yes,7,6,1,No,5,10,3,83,67,7.6,Yes
1724,Female,22,BCA,7.48,87.0,80.6,Yes,No,Yes,No,Yes,No,No,7,7,5,No,3,198,3,99,80,8.7,Yes
1725,Male,24,BSc CS,8.36,65.1,80.1,Yes,Yes,Yes,Yes,No,No,No,6,9,2,Yes,3,72,3,100,87,9.2,Yes
1726,Male,22,BSc CS,7.44,94.4,96.3,No,Yes,Yes,Yes,No,Yes,No,8,7,1,No,0,105,3,79,68,7.7,Yes
1727,Male,20,BCA Data Science,8.43,89.2,84.4,Yes,Yes,No,No,No,Yes,Yes,10,7,2,Yes,5,49,0,100,81,8.8,Yes
1728,Female,21,BCA,9.46,93.0,72.6,Yes,No,No,Yes,Yes,Yes,No,10,4,2,No,4,228,3,100,72,8.0,Yes
1729,Male,20,BCA Data Science,6.8,90.5,66.1,Yes,Yes,No,Yes,No,Yes,No,9,6,5,Yes,0,75,3,100,78,8.5,Yes
1730,Male,21,BSc CS,9.28,78.0,78.1,Yes,No,No,Yes,No,Yes,No,9,8,2,No,0,189,0,100,84,9.0,Yes
1731,Female,24,BCA Data Science,6.79,75.0,65.7,Yes,No,No,Yes,No,No,Yes,8,8,3,Yes,2,129,1,96,81,8.8,Yes
1732,Male,21,BSc CS,7.61,94.4,62.0,Yes,No,No,No,No,No,Yes,6,9,6,No,5,41,2,100,87,9.2,Yes
1733,Female,22,BSc CS,5.55,81.8,71.5,Yes,No,No,No,Yes,No,No,6,6,6,No,3,175,1,86,69,7.8,Yes
1734,Male,20,BCA Data Science,6.33,70.7,63.2,No,Yes,No,Yes,Yes,Yes,Yes,5,4,1,No,0,78,4,64,50,6.2,No
1735,Male,20,BCA,5.54,60.5,90.7,Yes,Yes,No,No,Yes,Yes,Yes,9,5,1,Yes,1,46,5,78,61,7.1,Yes
1736,Male,24,BCA Data Science,8.9,68.9,61.9,Yes,No,No,Yes,No,Yes,No,8,9,1,No,2,31,3,95,84,9.0,Yes
1737,Female,21,BCA,5.84,97.0,70.0,Yes,Yes,Yes,Yes,Yes,No,Yes,5,7,5,No,4,211,4,84,71,7.9,Yes
1738,Female,20,BSc CS,6.58,73.1,69.1,Yes,No,No,Yes,Yes,Yes,Yes,7,6,5,Yes,4,220,0,100,78,8.5,Yes
1739,Male,21,BSc CS,8.4,72.1,89.3,No,Yes,No,No,No,No,No,6,7,2,No,2,279,5,91,75,8.2,Yes
1740,Female,23,BSc CS,6.23,86.3,75.6,No,No,No,No,No,No,Yes,5,9,6,No,3,12,1,89,80,8.7,Yes
1741,Female,21,BCA,6.14,73.9,76.5,Yes,Yes,Yes,Yes,Yes,Yes,No,7,5,2,No,1,11,3,73,58,6.8,Yes
1742,Female,24,BCA,9.07,92.4,70.6,Yes,No,No,No,No,Yes,No,9,4,2,Yes,0,165,5,100,72,8.0,Yes
1743,Male,24,BCA,6.11,79.7,78.8,Yes,No,No,Yes,No,Yes,No,9,6,5,No,4,62,4,94,74,8.2,Yes
1744,Female,22,BSc CS,6.97,74.2,86.2,Yes,No,No,Yes,Yes,No,No,7,5,1,No,5,119,2,83,64,7.3,Yes
1745,Female,20,BSc CS,6.97,90.2,86.5,Yes,No,Yes,Yes,Yes,No,No,4,6,4,Yes,3,75,4,95,75,8.2,Yes
1746,Male,22,BCA,7.61,82.9,93.9,No,Yes,No,No,Yes,No,Yes,6,10,6,Yes,3,126,1,100,90,9.5,Yes
